App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
Our dark lord-Sasuyu 2-TAP RPG,65501184,1164424437,USD,0,35,9,4.5,4.5,1.2.0,4+,Games,37,5,4,1
Race Driving School Car Racing Driver License Test,321210368,1164439637,USD,0,37,25,3.5,3.5,1.0.3,4+,Games,37,5,1,1
Shell by Bellabeat - Baby Heartbeat Listener,58326016,1164468822,USD,0,587,14,3,1.5,1.13,4+,Lifestyle,25,0,1,1
iLocks - New Lock Screen Wallpapers for iPhone,39067648,1164484325,USD,1.99,24,24,1,1,1,4+,Entertainment,38,0,1,1
LVL,94370816,1164492728,USD,1.99,284,2,4.5,5,1.1.4,4+,Games,38,5,11,1
Sago Mini Holiday Trucks and Diggers,116524032,1164512642,USD,0,56,56,4.5,4.5,1,4+,Education,38,5,1,1
Dungeon Witcher,102876160,1164765952,USD,0,5,3,2.5,3.5,1.2.0,12+,Games,40,5,0,1
AutoSleep. Auto Sleep Tracker for Watch,7802880,1164801111,USD,2.99,979,368,4.5,4.5,4.0.1,4+,Health & Fitness,13,0,9,1
We’re Going on a Bear Hunt,167348224,1164891129,USD,2.99,3,3,3.5,3.5,1.0.3,4+,Games,37,5,13,0
BRICEMOJI Brice de Nice,72006656,1164956679,USD,0.99,0,0,0,0,1.0.2,4+,Entertainment,37,0,1,1
WitchSpring2,956569600,1165109912,USD,3.99,17,9,4.5,5,1.36,9+,Games,37,5,4,1
My First Crush - High School Love,131100672,1165315677,USD,0,710,157,4.5,4.5,1.1,4+,Games,38,5,11,1
激突!!10円玉ドッカンバトル -最強AIに勝てる？-,26492928,1165326780,USD,0,0,0,0,0,1.0.3,4+,Games,37,0,1,1
脱出ゲーム 学校の七不思議 -恐怖からの脱出-,185636864,1165352759,USD,0,0,0,0,0,1.0.4,12+,Games,37,5,1,1
Crazy Clown Chase,21992448,1165391697,USD,0,778,191,4,4,1.26,9+,Games,38,5,4,1
Let Go and Let God - Doreen Virtue,72539136,1165482016,USD,4.99,19,1,4,1,1.1,4+,Lifestyle,37,4,1,1
PhotoScan - scanner by Google Photos,71370752,1165525994,USD,0,1421,268,4.5,5,1.4.1,4+,Photo & Video,25,0,36,1
Monkey,68677632,1165924249,USD,0,3060,122,4,3.5,2.1.1,12+,Social Networking,37,0,1,1
おわかりいただけただろうか心霊写真で最恐ホラー体験,67638272,1166063194,USD,0,0,0,0,0,1.0.1,12+,Entertainment,40,0,1,1
The Rocky Horror Picture Show Emojis,55424000,1166165827,USD,1.99,0,0,0,0,1.0.3,17+,Entertainment,37,4,1,1
My Town : Cinema,230627328,1166225107,USD,2.99,49,39,4,4.5,1.01,4+,Education,37,5,1,1
秘密の関係はじめました メッセージ風恋愛ゲーム,114686976,1166398861,USD,0,0,0,0,0,1.0.9,9+,Games,37,3,4,1
Fitness Girl - Dance and Play at the Gym,268526592,1166596707,USD,0,913,134,4.5,4.5,1.4.1,4+,Games,38,5,11,1
Dumber League,42499072,1166863768,USD,0.99,7,0,4.5,0,1.2,4+,Games,40,5,3,1
"CATCHY Photos-Easter Bunny, Tooth Fairy and more..",81744896,1166974799,USD,0,228,32,1.5,1.5,1.55,4+,Photo & Video,37,2,1,1
Advent Magnificat Companion 2016,53123072,1167445841,USD,1.99,1,1,5,5,1.0.1,4+,Book,37,4,3,1
Demi Lovato - Zombarazzie Adventure,87374848,1167651042,USD,0,690,136,5,4.5,1.4,4+,Games,37,5,0,1
777游戏厅-2017超人气掌上游戏厅,102120448,1167873588,USD,0,0,0,0,0,1.1.0,17+,Games,40,5,1,1
脱出ゲーム Toilet,11815936,1168110506,USD,0,0,0,0,0,1.0.0,4+,Games,38,0,1,1
诛妖奇遇-3D仙侠恋爱网游年度巨献(浪漫回合),187552768,1168235182,USD,0.99,0,0,0,0,1.1,9+,Games,38,5,1,1
Keepy Ducky,434906112,1168304142,USD,0,1083,46,4.5,4.5,1.4,4+,Games,37,5,1,1
Sonia Tlev,50384896,1168399577,USD,0,0,0,0,0,1.0.2,4+,Health & Fitness,37,0,6,1
懸賞ソリティア-懸賞応募でギフト券が稼げるソリティア！-無料懸賞ゲーム,35679232,1168504893,USD,0,0,0,0,0,1.0.1,17+,Games,38,0,2,1
大人の納車ゲーム-四角いアタマを丸くする脳トレパズル,39596032,1168507191,USD,0,0,0,0,0,1.0.2,4+,Games,37,3,2,1
Monster Zombie Plague War - Virtual Reality (VR),217378816,1168567265,USD,0,12,2,4,5,2.0.0,17+,Games,38,5,1,1
２ちゃんねる for iPhone,21508096,1168593601,USD,0,0,0,0,0,3,17+,News,37,0,1,1
Sago Mini Puppy Preschool,139482112,1168645184,USD,2.99,15,15,4,4,1.1,4+,Education,38,5,1,1
梦幻仙途-经典之余又大搞趣味创新（回合制）,187687936,1168920959,USD,0.99,0,0,0,0,1,9+,Games,38,5,1,1
Golden Lotus Slots,111412224,1168960919,USD,0,0,0,0,0,1.1.0,17+,Games,37,5,3,1
借金あるからギャンブルしてくる,63654912,1168981143,USD,0,0,0,0,0,1.5,17+,Games,37,0,1,1
Fantasy Princess - Girls Makeup & Dress Up Games,97917952,1169297765,USD,1.99,3,3,3.5,3.5,9999.1.1,4+,Games,40,5,1,1
Bestshot: Take Clear Photos Automatically & Easily,24675328,1169325682,USD,0.99,0,0,0,0,2.0.2,4+,Photo & Video,37,0,2,1
ミリオン行進曲,196380672,1169417102,USD,4.99,1,1,3,3,1.02,4+,Games,38,5,1,1
Waiit,133295104,1169530248,USD,0,35,21,3.5,3,1.0.2,4+,Games,37,4,1,1
Juju on the Beat,34719744,1169545955,USD,0,2772,2495,3.5,3.5,1.4,4+,Games,37,3,1,1
Balvinmoji,7344128,1169836224,USD,0.99,22,1,5,5,1.1,12+,Entertainment,37,0,1,1
Hey Duggee: We Love Animals,136347648,1169971902,USD,2.99,0,0,0,0,1.2,4+,Games,40,5,1,1
Wall Switch,46997504,1170155524,USD,0,19,19,4,4,1,4+,Games,38,5,1,1
Wavemoji,16411648,1170260363,USD,1.99,3,3,5,5,1,12+,Entertainment,37,0,1,1
Cubed Rally World,67192832,1170329495,USD,0,14,9,4.5,4.5,1.2.0,4+,Games,37,5,1,1
Room Escape Game - Pictures Room Esacpe,88484864,1170395210,USD,0,6,2,5,5,1.1,4+,Games,40,0,1,1
Shark Boom - Challenge Friends with your Pet,245415936,1170406182,USD,0,0,0,0,0,1.0.9,4+,Games,38,5,1,1
迷你世界-国产精品沙盒联机生存建造游戏,106102784,1170455562,USD,0,5,0,3.5,0,0.16.3,4+,Games,38,5,2,1
Boycott Trump Biz,6972416,1170744152,USD,0.99,14,5,3.5,4,2,4+,News,37,1,1,1
Sally's Law,392790016,1171015241,USD,0.99,8,0,4,0,1.0.86,4+,Games,38,5,4,1
無料で音楽や写真・カメラの裏技アプリ for iPhone7,31080448,1171021623,USD,0,0,0,0,0,1.1,4+,Reference,37,0,2,1
"Italian Emoji -  Italian Emojis, Stickers and Gifs",80857088,1171039301,USD,1.99,28,5,3,3.5,1.7,12+,Utilities,37,0,1,1
别动我学姐-校园格斗巅峰之作,290577408,1171089247,USD,0,0,0,0,0,1.0.0,9+,Games,38,5,1,1
MonPetitGazon,19794944,1171093849,USD,1.99,0,0,0,0,1.5.0,9+,Sports,37,3,1,1
Dinosaur Planet,144868352,1171329625,USD,0,0,0,0,0,9.12.0000,4+,Education,38,5,12,1
江湖侠客录－武侠迷必玩单机手游,49906688,1171330617,USD,0.99,0,0,0,0,4.58,12+,Games,40,5,1,1
NashMoji ™ by Nash Grier,61317120,1171332633,USD,0.99,24,11,5,5,1.0.1,9+,Entertainment,37,0,1,1
LINE BLOG,101159936,1171367187,USD,0,0,0,0,0,1.5.0,12+,Social Networking,37,0,1,1
MacMoji ™  by Conor McGregor,69789696,1171552390,USD,1.99,223,30,5,5,1.2.1,9+,Entertainment,37,0,1,1
Spiral Tower,142680064,1171558918,USD,0,78,78,4,4,1,4+,Games,38,5,1,1
大话问仙 - 与众不同的萌派仙侠回合游戏体验(送神器),187321344,1171578327,USD,0,1,1,5,5,1,9+,Games,38,5,1,1
琅琊天下 - 原著改编单机武侠角色扮演RPG,122763264,1171635060,USD,0,0,0,0,0,2,9+,Games,37,5,1,1
BoycottTrump,7025664,1171663655,USD,0,601,8,3,3,2.0.3,4+,Lifestyle,37,0,1,1
Paper.io,281393152,1171814682,USD,0,24097,4469,4,4.5,2.8,4+,Games,37,4,1,1
脱出ゲーム - Solid - 無機質な部屋からの 脱出,76563456,1172033149,USD,0,1,1,4,4,1.2.1,4+,Games,37,5,1,1
天神决-创新仙侠手游,165749760,1172048554,USD,0,0,0,0,0,1.0.3,9+,Games,38,5,1,1
胜者为王-多人同时在线PK传奇类手机网游！,250616832,1172155464,USD,0.99,0,0,0,0,1.0.1,9+,Games,38,0,1,1
Replica : A Little Temporary Safety,127227904,1172179917,USD,1.99,35,19,4.5,4.5,1.2,12+,Games,37,5,1,1
ネイティブ1000人と作った英会話～日常英会話編～,51174400,1172449400,USD,12.99,0,0,0,0,1.0.1,4+,Education,37,5,1,1
Juju on that Beat Challenge,41964544,1172627190,USD,0,10,3,4,5,1.1,4+,Games,40,0,1,1
ImpossibleGO! - You can't clear,170200064,1172660336,USD,0,0,0,0,0,1.0.1,4+,Games,38,3,1,1
Haunted Rooms: Escape VR Game for Google Cardboard,479346688,1172884808,USD,0,60,10,4.5,3.5,2,12+,Games,40,5,1,1
ContactsXL 2017,16477184,1173333213,USD,1.99,20,6,4,4,1.9,4+,Productivity,37,5,5,1
脱出ゲーム 謎解き部屋からの脱出,17112064,1173335667,USD,0,1,1,2,2,1.0.0,4+,Games,38,0,1,1
IQ200 - If you can clear all stage,143289344,1173380979,USD,0,1,1,2,2,1.0.1,4+,Games,38,3,1,1
修仙侠侣-正统中国风仙侠新作,150490112,1173383977,USD,0,0,0,0,0,1,9+,Games,40,5,0,1
逍遥修仙-掌上360度自由视角经典仙侠动作游戏,148481024,1173385518,USD,0,0,0,0,0,1,9+,Games,40,5,0,1
修仙幻想-经典萌系回合,187419648,1173388188,USD,0.99,0,0,0,0,1,4+,Games,38,5,1,1
挂机三国-最强挂机游戏,105127936,1173396715,USD,0.99,0,0,0,0,1.3.40,17+,Games,40,5,1,1
Kendall KMoji,70244352,1173451691,USD,0.99,11,0,4.5,0,1.1,4+,Entertainment,37,0,1,1
BLW Slow Cook Recipes,37238784,1173455771,USD,3.99,0,0,0,0,2.4,4+,Lifestyle,37,5,1,1
Mundo Lanugo en Navidad – Juegos Navideños,225289216,1173642524,USD,1.99,0,0,0,0,1.1,4+,Games,40,5,1,1
Nope Quiz,183178240,1173650428,USD,0,61,1,5,5,1.2.1,12+,Games,37,5,1,1
Flip,128708608,1173688324,USD,0,230,230,4.5,4.5,1,4+,Games,40,5,1,1
弑仙问情,151494656,1173723621,USD,0.99,0,0,0,0,1,9+,Games,40,5,1,1
Juju On That Beat  - Dance Challenge Game,66482176,1173806490,USD,0,21,10,2,2.5,3,4+,Games,38,4,1,1
Mannequin Challenge Maker,4682752,1173954282,USD,0.99,35,1,2,5,2.3,4+,Photo & Video,37,0,1,1
Mannequin Challenge,109705216,1173990889,USD,0,668,87,3,3,1.4,9+,Games,37,4,1,1
Linda Brown: Interactive Story,162812928,1174041307,USD,0,537,36,4.5,4.5,1.2.6,12+,Games,37,3,1,1
泰坦来袭-热血英雄燃爆部落争霸之战,325997568,1174233489,USD,0,0,0,0,0,1.0.3,12+,Games,38,5,1,1
死亡フラグがたちました！！【ノベルゲーム型あるある謎解きアドベンチャー】,45266944,1174286908,USD,0,0,0,0,0,1.0.1,9+,Book,37,0,1,1
Ocean Overlord - Global War,296336384,1174307280,USD,0,0,0,0,0,2.0.10,12+,Games,40,5,12,1
Tokyo Wizard,23376896,1174468136,USD,2.99,10,10,4,4,1.0.1,12+,Games,38,5,1,1
Snowball!!,57315328,1174489793,USD,1.99,13,13,5,5,1,4+,Games,40,4,10,1
Hovercrash,64712704,1174503010,USD,0,41,5,4,4,1.2.1,4+,Games,37,5,1,1
Jurassic VR for Google Cardboard,131453952,1174545438,USD,1.99,7,3,1.5,1.5,1.2,4+,Games,37,0,1,1
Book - room escape game -,71790592,1174727122,USD,0,10,10,5,5,1,4+,Games,37,0,1,1
Icarus - A Star's Journey,114270208,1174729560,USD,0,230,209,3.5,3.5,1.01,4+,Games,40,5,1,1
WWEmoji,143140864,1174999653,USD,1.99,179,20,4,4,1.5,9+,Entertainment,37,0,1,1
脱出ゲーム　ピラミッドからの脱出,128242688,1175283555,USD,0,0,0,0,0,1.0.1,4+,Games,38,5,1,1
Call Recorder for iPhone - Record Phone Calls,94401536,1175316770,USD,9.99,39,7,2.5,2.5,1.7,4+,Business,37,0,7,1
Escape a Crepe House,32714752,1175547625,USD,0,3,3,5,5,1,4+,Games,40,0,2,1
脱出ゲーム Oden,10925056,1175770622,USD,0,0,0,0,0,1.0.0,4+,Games,38,0,1,1
Shopkins Run!,169488384,1175953961,USD,3.99,183,77,4.5,4.5,1.1.1,4+,Games,38,5,1,1
"SofaScore Live Sports: Scores, VIDEO & Stats",55877632,1176147574,USD,0,103,1,4,5,6.1.13,12+,Sports,37,4,26,1
25 Days of Christmas: Holiday Advent Calendar 2016,94569472,1176148737,USD,0,38,11,4.5,4.5,1.2,4+,Entertainment,38,5,14,1
Top Tier,91834368,1176156412,USD,0,48,1,4.5,5,1.3,4+,Games,37,5,1,1
HealthFace,45356032,1176374647,USD,1.99,28,5,3.5,4,1.1.2,4+,Health & Fitness,13,0,24,1
Fast Food Rampage,95555584,1176486119,USD,0,281,52,4.5,4.5,1.0.7,12+,Games,38,3,1,1
Ice Princess - Royal Wedding Day,279991296,1176492470,USD,0,283,65,4.5,4.5,1.7.0,4+,Games,38,5,11,1
Amusement Park Tour 2: Fun Xmas,91865088,1176875793,USD,0,115,40,4.5,4.5,1.1.3,4+,Games,38,5,16,1
Sweet Tales: Match 3 Christmas,102147072,1176877177,USD,0,215,40,4.5,4.5,1.0.2,4+,Games,38,5,16,1
Web Browser Recorder Pro,1734656,1176901281,USD,1.99,14,3,2,4.5,1.2,17+,Utilities,37,0,3,1
紫马财行理财精英版—安全可靠的投资理财平台,86395904,1177384028,USD,0,0,0,0,0,2.2.5,4+,Finance,37,0,1,1
Escape Game: Christmas Eve,81683456,1177414604,USD,0,21,21,4.5,4.5,1.0.0,4+,Games,40,2,1,1
js体育资讯,1841152,1177461222,USD,0,0,0,0,0,1,17+,Entertainment,37,0,1,1
脱出ゲーム KOTATSU,15002624,1177618807,USD,0,1,1,5,5,1.0.0,4+,Games,38,0,1,1
Disaster Prediction App,26094592,1177806007,USD,2.99,32,9,4.5,4.5,1.7,12+,Lifestyle,37,0,1,1
DELISH KITCHEN - レシピ動画で料理を簡単に,97549312,1177907423,USD,0,7,0,5,0,1.3.1,4+,Food & Drink,37,5,1,1
最佳足球经理(非彩票),110059520,1177953624,USD,0,0,0,0,0,1.1,9+,Games,38,5,1,1
Stickman Base Jumper 2,323822592,1178082935,USD,0,1362,1142,5,5,1.0.1,4+,Games,38,5,1,1
东方头条（探索版）订阅分享感兴趣的新闻和搞笑视频,50258944,1178261698,USD,0,0,0,0,0,1.1.2,17+,Book,38,4,1,1
新超级群英传OL-单机党必玩的三国群英手游,246023168,1178433845,USD,0.99,1,1,4,4,1.6,9+,Games,37,5,1,1
Mannequin Challenge,59572224,1178454060,USD,0,105,58,4,4.5,1.0.1,4+,Games,38,5,1,1
Bottle Flip!,124506112,1178454068,USD,0,3384,3124,4.5,4.5,1.1.1,4+,Games,40,5,1,1
Mustknow - anonymous video Q&A,92884992,1178472225,USD,0,53,0,1.5,0,4.0.0,12+,Social Networking,37,0,1,1
PetMojis' by The Dog Agency,84905984,1178822943,USD,0.99,79,2,2,1,1.1.1,4+,Entertainment,37,0,1,1
ハマる脳とれ ぱずる!!PITTARI～子供も楽しめる脳とれ ぱずるげーむ～,56605696,1178829577,USD,0,0,0,0,0,1,4+,Games,37,2,5,1
[GP]パチスロ デビル メイ クライ クロス(パチスロゲーム),3148421120,1178846093,USD,0,0,0,0,0,1.0.1,12+,Games,40,0,1,0
Ao Oni2,86687744,1178880179,USD,0,7,3,4,4,1.5.0,12+,Games,37,0,5,1
王权之战-帝国时代皇室争霸！,84803584,1178892772,USD,0,0,0,0,0,2.0.5,12+,Games,40,5,1,1
PJ Masks: Super City Run,343991296,1178973979,USD,2.99,12,12,2.5,2.5,1,4+,Entertainment,37,5,1,1
VanDammemoji by Jean-Claude Van Damme,17164288,1179213211,USD,0.99,18,0,4.5,0,1.3,12+,Entertainment,37,0,1,1
Multi Level Car Parking 6 Shopping Mall Garage Lot,219144192,1179267591,USD,0,162,162,4,4,1,4+,Games,37,5,1,1
Farming USA 2,299749376,1179462965,USD,2.99,269,35,4.5,4.5,1.33,4+,Games,37,5,1,1
Peppa Pig: Party Time,251977728,1179475725,USD,0.99,9,0,2,0,1.1.6,4+,Education,40,5,1,1
VR Video World - Virtual Reality,97276928,1179685798,USD,0,88,26,4.5,5,1.0.14,12+,Photo & Video,38,0,2,1
1600,261758976,1179840697,USD,0,110,68,3.5,3.5,1.1,4+,Education,37,4,1,1
オービスガイド - 新型オービス&ネズミ捕り&検問,65525760,1179959829,USD,1.99,0,0,0,0,1.1.1,4+,Navigation,37,5,1,1
Everfilter - transform your photos into artworks,49449984,1180103898,USD,0,15,3,3.5,2.5,1.1.3,4+,Photo & Video,37,0,7,1
脱出ゲーム KA-MA-KU-RA,12614656,1180286571,USD,0,0,0,0,0,1.0.0,4+,Games,38,0,1,1
Pitmoji - Pit Bull Emoji & Stickers,32785408,1180300366,USD,2.99,29,29,3,3,1,12+,Entertainment,37,4,1,1
Valley of Fear Virtual Reality,150863872,1180340451,USD,0,46,32,4,4,1.21,12+,Games,37,0,1,1
Christmas Swap 3 -Match toy & candy to countdown,62359552,1180467988,USD,0,96,96,4.5,4.5,1,4+,Games,40,3,25,1
不良西游-神魔悟空大战篇,269280256,1180478894,USD,0,0,0,0,0,1,12+,Games,40,5,1,1
VR Horror Maze Walk :Horror Fever For VR Cardboard,96786432,1180885427,USD,0,6,0,3,0,2.1,17+,Games,40,4,1,1
食べないと死ぬ 3,64763904,1180914367,USD,0,0,0,0,0,1.0.4,9+,Games,37,3,4,1
椅子ドンVR~一ノ宮英介 編~,161346560,1180931796,USD,3.99,0,0,0,0,1.0.3,12+,Entertainment,37,5,1,1
クリスマスミッケ/脱出ゲーム感覚の絵探しパズルゲーム,34472960,1180939298,USD,0,0,0,0,0,1,4+,Games,40,0,1,1
Peanuts StoryGIF – Cute GIF & Story Maker,37198848,1181016912,USD,0.99,5,4,2.5,2,1.2,4+,Entertainment,37,3,9,1
My Town : Beauty Contest,203589632,1181024195,USD,2.99,31,31,4.5,4.5,1,4+,Games,37,5,1,1
Demi Lovato Stickers,88388608,1181025437,USD,0.99,12,8,3.5,3.5,1.1,12+,Social Networking,37,0,1,1
机で卓球,172687360,1181283568,USD,0,0,0,0,0,1.0.9,4+,Games,40,5,2,1
VPN Go - Safe Fast & Stable VPN Proxy,55926784,1181358720,USD,0,881,5,5,4.5,1.6.6,4+,Business,37,3,4,1
EMOJIZI BOOBA,52536320,1181526812,USD,1.99,1,1,4,4,1.0.1,17+,Utilities,37,0,1,1
Addon Creator Studio for Minecraft PE,61915136,1181582218,USD,1.99,214,137,4,4.5,1.2,12+,Entertainment,37,4,1,1
Truth or Dare ·,31555584,1181601206,USD,0,109,32,4.5,4.5,1.1,17+,Entertainment,37,0,10,1
Island Delta,628180992,1181616006,USD,2.99,26,0,4.5,0,1.2.4,9+,Games,37,5,1,1
NORAD Tracks Santa Claus,52231168,1181633163,USD,0,70,63,2.5,2,1.1,4+,Entertainment,37,1,1,1
ＣＲスーパー海物語ＩＮ沖縄４,3503480832,1181724803,USD,9.99,0,0,0,0,1.0.2,12+,Games,40,0,1,0
開園ピクセル牧場,192621568,1181855507,USD,4.99,0,0,0,0,1.0.6,4+,Games,38,5,1,1
4x4 Dirt Track Trials Forest Driving Parking Sim,278811648,1181904201,USD,0,1441,1441,5,5,1.0.1,4+,Games,37,5,1,1
脱出ゲーム　わたしをみつけて　-おじいさんとわたしの物語-,177498112,1182265441,USD,0,1,1,1,1,1.0.1,4+,Games,38,4,1,1
Escape from the frigid Igloo.,89188352,1182331762,USD,0,3,3,4,4,1.0.1,4+,Games,38,5,1,1
Talking Santa - Video santa claus calls you,32685056,1182568288,USD,2.99,9,3,3,3.5,1.0.1,4+,Entertainment,37,0,31,1
CTFxCmoji,26077184,1183234072,USD,0,39,4,5,5,1.3,9+,Social Networking,37,1,1,1
Room Escape Game - Santa's Room,143346688,1183260922,USD,0,10,10,5,5,1,4+,Games,40,0,1,1
Rescue the Enchanter,242505728,1183548754,USD,3.99,55,29,4.5,4.5,1.4,4+,Games,40,5,1,1
My Diary - 你的名字非官方,18164736,1183709176,USD,0.99,0,0,0,0,1.1,4+,Utilities,37,0,1,1
VR Thrills: Roller Coaster 360 (Google Cardboard),169535488,1183856228,USD,0,14,4,4,3.5,1.3.0,4+,Games,37,5,1,1
Santa Kids Hair Salon - Christmas Makeover Games,64244736,1183986102,USD,0,41,19,4.5,4.5,1.3,4+,Games,37,5,25,1
Human Juggling Cup,184324096,1184711626,USD,0,0,0,0,0,1.0.1,4+,Games,40,4,1,1
Again - room escape game,33946624,1184800011,USD,0,11,8,4,4,1.1.0,4+,Games,37,5,1,1
Saloons Unleashed,327731200,1185209084,USD,0.99,0,0,0,0,1.1,4+,Games,37,5,1,1
Fam — Group video calling for iMessage,113382400,1185328193,USD,0,279,5,3.5,3,0.6.41,4+,Social Networking,37,4,1,1
Laurie Hernandez the Human Emoji,94008320,1185365336,USD,0,26,3,5,5,1.0.5,9+,Utilities,37,4,1,1
剑倚手游,178160640,1185428381,USD,0.99,0,0,0,0,1,9+,Games,40,5,0,1
camera for filter,9362432,1185538497,USD,0,0,0,0,0,1.0.3,4+,Photo & Video,37,0,1,1
Survivalcraft 2,57349120,1185580782,USD,3.99,292,292,4,4,2.0.20.1,9+,Games,40,5,1,1
剑客情缘-高爆率高掉落天天疯玩,171944960,1185731859,USD,0,0,0,0,0,1,9+,Games,40,5,0,1
问仙奇遇-新玩法新套装嗨到爆,208026624,1185777521,USD,0.99,0,0,0,0,1,9+,Games,38,5,1,1
"脱出ゲーム - 書道教室 -  ""漢字""の謎に満ちた部屋からの 脱出",85580800,1186108496,USD,0,1,1,2,2,1.0.1,4+,Games,38,5,1,1
Escape Game: illumination,52342784,1186126548,USD,0,23,23,4.5,4.5,1,4+,Games,37,5,2,1
Demolition Derby Virtual Reality (VR) Racing,168774656,1186384912,USD,0,18,18,4,4,1.0.0,12+,Games,38,4,1,1
飞刀传奇-动作武侠热血江湖即时PK传奇（登录爆金装）,537462784,1187128255,USD,0.99,0,0,0,0,2.1.0,9+,Games,38,5,1,1
Add-Ons Studio for Minecraft,22999040,1187279979,USD,2.99,97,97,3,3,1,4+,Games,37,5,3,1
Plead the Fifth - The Game,27853824,1187282363,USD,2.99,11,0,4,0,1.1.1,17+,Games,37,0,1,1
Kubik,126644224,1187617475,USD,0,142,75,4.5,4.5,1.3,4+,Games,38,5,1,1
VR Roller-Coaster,120760320,1187682390,USD,0,30,30,4.5,4.5,0.9,4+,Games,38,0,1,1
Bret Michaels Emojis + Lyric Keyboard,111322112,1187779532,USD,1.99,15,0,4.5,0,1.0.2,9+,Utilities,37,1,1,1
VR Roller Coaster World - Virtual Reality,97235968,1187838770,USD,0,85,32,4.5,4.5,1.0.15,12+,Games,38,0,2,1
Escape the Sweet Shop Series,90898432,1188375727,USD,0,3,3,5,5,1,4+,Games,40,0,2,1
