App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
黄金日-贵金属理财投资黄金白银,51837952,962996253,USD,0,0,0,0,0,4.2.1,4+,Finance,37,0,3,1
Streaks,66332672,963034692,USD,3.99,2279,229,4.5,4.5,2.2,4+,Productivity,37,0,26,1
One More Bounce,112745472,963037888,USD,0,129,86,4.5,4.5,1.0.2,4+,Games,37,5,1,1
One More Jump,110811136,963038076,USD,0,806,46,4.5,4.5,1.4.1,4+,Games,38,5,1,1
Cookie Run: OvenBreak,123984896,963067330,USD,0,1976,132,4.5,4.5,1.82,4+,Games,37,5,11,1
Dragon Hills,175003648,963093508,USD,1.99,5508,730,4.5,4.5,1.2.1,9+,Games,38,5,1,1
Egz – The Origin of the Universe,200281088,963477453,USD,3.99,43,15,4,4.5,1.0.4,4+,Games,37,5,1,1
SmartForm - 見積書・納品書・請求書・領収書作成ソフトの新定番！,18051072,963570332,USD,5.99,0,0,0,0,1.9.9,4+,Business,37,1,2,1
Coco Pony - My Dream Pet,256222208,963668030,USD,0,1627,60,4.5,5,1.2.0,4+,Games,38,5,11,1
PlayGround • Music At Your Fingertips,190360576,963753435,USD,0,150,16,4.5,5,1.2.0,4+,Music,37,5,1,1
グルータ / 最新ニュースまとめをグループチャットで！(Grouta),47905792,964055562,USD,0,0,0,0,0,2.5,17+,News,37,0,2,1
Go Karts - VR,94220288,964064306,USD,0,20,20,1.5,1.5,1,4+,Games,40,5,1,1
Hiking Project,88667136,964351449,USD,0,247,48,4,4.5,3.1.6,4+,Sports,37,5,1,1
the SOUL of SEVENS【ソウル オブ セブンス】,168889344,964426709,USD,0,0,0,0,0,2.4.1,12+,Games,40,1,2,1
Drive Ahead!,250080256,964436963,USD,0,19776,105,4.5,4.5,1.51,9+,Games,40,5,17,1
Bubble Shoot Pet,58332160,964738592,USD,0,914,0,4.5,0,2.5.9,4+,Games,38,5,3,1
LOOPIMAL by YATATOY,58019840,964743113,USD,3.99,336,272,4.5,4.5,1.1.0,4+,Education,43,4,5,1
My Water Balance: Daily Drink Tracker & Reminder,91650048,964748094,USD,0,1601,502,4.5,4.5,3.4.3,4+,Health & Fitness,37,5,13,1
OK K.O.! Lakewood Plaza Turbo,1614744576,965000875,USD,0,430,41,4.5,4.5,1.3.0,9+,Games,37,5,7,1
SUDOKU -The puzzle game that makes your brain younger!-,19547136,965084468,USD,0,0,0,0,0,1.2.2,4+,Games,38,0,7,1
Legend of Grimrock,1215169536,965096605,USD,4.99,452,211,4.5,4.5,1.1.3,9+,Games,38,5,1,1
Farming PRO 2015,142140416,965114347,USD,1.99,560,80,4,4.5,2,4+,Games,40,5,1,1
World Craft - Epic Dream Island,150025216,965137032,USD,0,2102,460,2.5,3,2.5,4+,Games,37,5,1,1
21 Days Metabolic Diet,13816832,965226033,USD,2.99,0,0,0,0,1.2.2,4+,Health & Fitness,40,1,5,1
Baby Pics - pregnancy & baby milestone photos,188807168,965474816,USD,2.99,1872,30,4.5,5,2.2.1,4+,Photo & Video,37,5,12,1
AO Creator - Creator for Pokémon,87649280,965552611,USD,6.99,1032,132,3.5,3,1.4.1,4+,Utilities,38,0,1,1
Kiwi - Q&A,101882880,965609252,USD,0,1538,17,4,4.5,3.0.20,12+,Social Networking,37,4,34,1
Final Guitar - absolute guitar app,52610048,965622173,USD,0.99,0,0,0,0,2.0.0,17+,Music,40,0,2,1
Pinata Hunter 3,38805504,965748314,USD,0,199,199,4,4,1.0.0,9+,Games,43,3,16,0
网易考拉海购—新人免费领取1000元优惠券,77583360,965789238,USD,0,23,4,4.5,4,3.6.5,4+,Shopping,37,0,1,1
Pancake – The Game,12034048,965965461,USD,0,4903,497,4.5,4.5,1.12,4+,Games,40,3,1,1
KORG iM1,95298560,966030326,USD,29.99,338,97,4.5,4.5,1.0.5,4+,Music,24,5,31,1
Blackthorn Castle,113778688,966038711,USD,2.99,399,349,5,5,1.2,4+,Games,40,5,1,1
Focus To-Do: The Best Focus Timer for Work & Study,42187776,966057213,USD,0.99,813,96,4.5,4.5,3.3,4+,Productivity,37,5,9,1
ピグパーティ - きせかえ・アバターで楽しむトークアプリ,102996992,966099615,USD,0,1,1,1,1,1.28.1,4+,Social Networking,38,5,1,1
Knotmania,30010368,966169065,USD,2.99,14,0,3,0,1.3.5,4+,Games,37,5,5,1
Pathfinder Adventures,729790464,966333863,USD,0,1498,166,4,4.5,1.1.6.4.3,9+,Games,38,4,1,1
My New Baby Story - Makeup Spa & Dressup Games,55869440,966509113,USD,0,1253,17,4,2.5,4.1,12+,Games,37,4,25,1
GOAT: Buy & Sell Sneakers,133889024,966758561,USD,0,3116,147,4.5,5,1.9.2,9+,Shopping,37,5,1,1
Ringtone Remixes - Marimba Remix Ringtones,13437952,966764324,USD,0,213,9,3.5,3,2,4+,Catalogs,37,0,1,1
LINE FIGHTERS,136356864,966802035,USD,0,1,1,5,5,1.0.7,4+,Games,38,5,4,1
Vikings: War of Clans,142196736,966810173,USD,0,7969,97,4.5,4.5,2.5.0,9+,Games,38,5,8,1
Devious Dungeon 2,114266112,967082741,USD,2.99,335,185,4.5,4.5,1.2,12+,Games,40,5,1,1
Escape Game Darkness LittleRedHood,549847040,967146605,USD,0,1,1,1,1,1.0.3,9+,Games,38,0,1,1
Little Panda Mini Games-3D,441390080,967181200,USD,0,9,0,4,0,8.9.1423,4+,Education,38,5,1,1
Layout from Instagram,9355264,967351793,USD,0,12616,2397,4.5,4.5,1.2.4,4+,Photo & Video,37,0,27,1
Doom & Destiny Advanced,114073600,967383325,USD,2.99,117,1,4,4,2.6.8,12+,Games,37,5,1,1
YAHTZEE® With Buddies: The Classic Dice Game,420385792,967422975,USD,0,40446,246,4,4.5,4.30.5,4+,Games,37,5,1,1
Air Display 3,60604416,967502646,USD,9.99,228,107,3,2.5,3.0.3,4+,Utilities,38,4,7,1
Noodles!,30650368,967624193,USD,1.99,917,158,4.5,5,1.7,4+,Games,37,5,9,1
Rush Rally 2,161444864,967812288,USD,0.99,135,1,4.5,5,1.17,4+,Games,38,5,1,1
Cyber Reversi,52166656,967870967,USD,0,0,0,0,0,1.0.4,4+,Games,40,5,4,1
激ムズ！和のひとふで書き！ 〜頭をつかう脳トレパズルゲーム〜,95245312,967912296,USD,0,0,0,0,0,3.3,4+,Games,38,5,1,1
Winterstate,148738048,968016877,USD,0,108,108,3.5,3.5,1.5.1,9+,Games,38,5,8,1
Bike Race Level 100,98312192,968213298,USD,0,1,1,5,5,1.7.1,9+,Games,40,5,2,1
Adobe Spark Page — Create Stunning Web Pages,120110080,968433730,USD,0,2528,80,4.5,4.5,1.6.4,4+,Productivity,37,5,1,1
ACDSee Pro,105525248,968591710,USD,6.99,130,7,4.5,4,3.1.1,4+,Photo & Video,37,5,10,1
Robocide,243791872,968666409,USD,0,599,180,4.5,4.5,1.16.3,9+,Games,38,5,8,1
Sonic Dash 2: Sonic Boom,190799872,968744559,USD,0,5697,684,4.5,4.5,1.7.5,4+,Games,37,5,7,1
Hoverboard Simulator,29434880,968858645,USD,0,325,20,3.5,3.5,1.1.8,4+,Games,40,2,1,1
High Dive,120923136,968907076,USD,0,249,0,4.5,0,2.1.1,4+,Games,37,3,12,1
Unison League,71931904,968953976,USD,0,36414,32,4.5,4.5,1.2.4,9+,Games,40,5,1,1
Goat Simulator GoatZ,408956928,968999008,USD,4.99,3035,159,4,4.5,1.6.2,12+,Games,40,5,1,1
Smurfs Epic Run - Fun Platform Adventure,335666176,969044213,USD,0,1944,13,4,3.5,2.2.2,4+,Games,37,5,12,1
RAID HQ,150372352,969154545,USD,0,737,8,3.5,4,3.901,12+,Games,38,5,12,1
Stray Cat Simulator,170766336,969211750,USD,0.99,1892,1574,4.5,4.5,1.0.1,9+,Games,40,5,1,1
Sky Whale - a Game Shakers App,306733056,969247886,USD,0,3248,217,4.5,4.5,2.1,4+,Games,38,5,13,1
Imbroglio,40808448,969264934,USD,3.99,184,4,4.5,5,1.05,9+,Games,40,3,1,1
The Walking Dead: Road to Survival - Strategy Game,151109632,969316884,USD,0,16116,151,4.5,4.5,5.0.1,17+,Games,38,5,12,1
Eye Training Cocololo-3dステレオグラム視力回復アプリ-,66277376,969447060,USD,0,6,3,5,5,2.2,12+,Medical,37,0,1,1
Xenowerk,160539648,969447496,USD,0.99,978,117,4.5,4.5,1.3.4,12+,Games,37,5,10,1
Geki Yaba Runner,117735424,969475899,USD,0,41,12,4,4,1.0.4,4+,Games,38,5,1,1
UNKILLED: MULTIPLAYER ZOMBIE SURVIVAL SHOOTER GAME,790288384,969488951,USD,0,3634,14,4,4,0.8.3,17+,Games,37,5,12,1
Hello Kitty Lunchbox – Food Maker,478513152,969589921,USD,0,694,213,4.5,4.5,1.3,4+,Games,38,5,14,1
My Friend Scooby-Doo!,600293376,969592391,USD,2.99,80,22,4,4.5,1.4,4+,Entertainment,40,5,8,1
Nom Cat - Endless feeding frenzy arcade game,65225728,969934912,USD,0,5655,375,4.5,4.5,2.2.7,4+,Games,37,5,1,1
HoPiKo,84405248,969961138,USD,1.99,553,452,4,4,1.0.5,4+,Games,40,4,1,1
Adventures of Poco Eco - Lost Sounds: Experience Music and Animation Art in an Indie Game,966435840,970021572,USD,3.99,148,54,4.5,4.5,1.8.0,4+,Games,43,5,1,1
The Last Vikings,89121792,970044095,USD,0,4919,12,4.5,4.5,1.3.18,9+,Games,37,4,1,1
Musical Video Maker - Create Music clips lip sync,28518400,970131308,USD,0,320,68,3.5,3.5,3,9+,Music,37,3,1,1
Solitairica,207793152,970202342,USD,3.99,431,46,4.5,4.5,1.0.16,9+,Games,37,5,1,1
A high resolution music player - NePLAYER,21928960,970389374,USD,14.99,27,3,4,3.5,2.1.6,4+,Music,38,3,4,1
New Emoji - Extra Emoji Stickers,93091840,970416885,USD,1.99,253,5,1.5,2,2.6.2,17+,Utilities,37,5,2,1
The Walking Dead: No Man's Land,574139392,970417047,USD,0,21016,1124,4.5,4.5,2.5.0,17+,Games,37,5,1,1
rop,21389312,970421850,USD,0.99,2318,397,4.5,4.5,3.1,4+,Games,40,5,12,1
The Quest Keeper,119513088,970721313,USD,0,2232,1066,4.5,4.5,1.03,4+,Games,40,5,1,1
Free Music Play - Mp3 Streamer & Player,18927616,970777078,USD,0,2496,2374,4.5,4.5,1.3.0,4+,Music,38,5,31,1
Into Light,454002688,971186665,USD,0.99,18,18,2.5,2.5,1.0.0,9+,Games,37,5,1,1
Splendor™,130527232,971215921,USD,2.99,444,4,4,2.5,2.1.2,4+,Games,38,5,3,1
Cosmic-Watch,178203648,971231853,USD,4.99,85,81,4.5,4.5,1.2.0,4+,Education,38,5,1,1
Asphalt Xtreme: Offroad Rally Racing,1165103104,971233157,USD,0,3960,90,4,4,1.4.2,12+,Games,37,5,15,1
"HBO NOW: Stream original series, hit movies & more",41041920,971265422,USD,0,7477,18,2.5,2,2.4.1,17+,Entertainment,37,5,1,1
Lara Croft GO,1176644608,971304016,USD,4.99,6431,166,5,5,2.1.7,9+,Games,37,5,10,1
Sago Mini Boats,119345152,971329287,USD,2.99,31,7,4.5,3.5,1.2,4+,Education,38,5,1,1
Battleplans - #1 Battle Strategy & Defense Game,291126272,971414822,USD,0,785,52,4.5,4,1.9.1,9+,Games,37,5,1,1
Submerged: Miku and the Sunken City,445100032,971608996,USD,4.99,88,12,3,4,1.1.1,9+,Games,25,5,12,1
InMind VR (Cardboard),230836224,971720127,USD,0,115,20,4.5,4.5,1.0.20,17+,Games,37,5,1,1
Does not Commute,87481344,971756507,USD,0,5645,1563,4,4.5,1.4.0,4+,Games,40,5,9,1
Galactic Keep,518226944,971788369,USD,3.99,169,46,4.5,4,1.7,12+,Games,40,5,1,1
City Cars Adventures by BUBL,175301632,972003056,USD,2.99,13,3,3.5,2.5,2.3,4+,Education,38,5,11,1
100! Block Puzzle - Color jigsaw 10x10 board game,26438656,972013240,USD,0,18821,96,4.5,5,2.3.1,4+,Games,37,4,1,1
Prune,105950208,972319818,USD,3.99,719,145,4,4,1.0.68,4+,Games,40,5,1,1
Hugsafe Petracker,3115008,972349604,USD,0,0,0,0,0,1.5,4+,Utilities,38,0,2,1
Scrivener,13418496,972387337,USD,19.99,651,88,4.5,4,1.0.1,4+,Productivity,37,5,1,1
Stop! Thief!!,433222656,972419844,USD,0,9,0,3,0,1.3,4+,Games,40,4,1,1
Filters for iPhone and iPad,91374592,972426013,USD,1.99,97,5,4,5,3.1,4+,Photo & Video,37,5,1,1
Myth Kingdom:Wrath of Gauss,320819200,972533719,USD,0,0,0,0,0,1.2.3,12+,Games,38,0,2,1
Mastering the piano with Lang Lang,199975936,972579925,USD,0,6,1,4.5,2,2.6.1,4+,Education,24,4,2,1
Flick Field Goal 17,98314240,972627326,USD,0,968,106,4.5,4.5,2.2,4+,Games,38,5,1,1
Flick Quarterback 17,103305216,972627811,USD,0,4371,1081,4.5,4.5,2.3,4+,Games,38,5,1,1
Severed,236545024,972657175,USD,2.99,1580,66,5,4.5,1.0.14,12+,Games,37,5,11,1
Dash Masters,155984896,972737732,USD,0,149,14,4,4,1.3,9+,Games,37,5,10,1
Periscope - Live Video Streaming Around the World,108550144,972909677,USD,0,6062,17,3.5,4,1.1,4+,Social Networking,37,3,34,1
Arrow Ambush,25895936,973005664,USD,0,32020,192,5,4,1.8,4+,Games,38,2,1,1
Fix It Girls - House Makeover,98941952,973055274,USD,0,2091,40,4.5,4,1.5,4+,Games,38,5,11,1
LiveMixtapes,63872000,973056418,USD,0,555,105,4,4.5,2.1,12+,Music,37,0,1,1
Rummikub®,168663040,973113361,USD,2.99,447,116,3,1.5,3.1.27,4+,Games,38,5,1,1
Hallmark eCards,46342144,973324681,USD,0,520,8,4,2,1.5.3,4+,Lifestyle,37,5,1,1
"MakeupPlus - Natural, Professional Makeup Looks",115112960,973337925,USD,0,3987,72,4.5,5,3.3.6,4+,Photo & Video,37,0,13,1
蜜芽 - 生娃养娃上蜜芽,86094848,973366293,USD,0,11,0,3.5,0,5.4.3,12+,Shopping,38,4,2,1
Blossom Blast Saga - Fun Flower Match & Grow Game,70504448,973482525,USD,0,29475,170,4.5,4.5,43.0.1,4+,Games,43,5,1,1
Five Nights at Freddy's 3,47722496,973482987,USD,2.99,9876,3392,4.5,4.5,1.3,12+,Games,43,4,1,1
PowerSchool Mobile,39950336,973741088,USD,0,4547,1582,4,4.5,1.1.3,4+,Education,37,4,3,1
METAL SAGA -Ark in the wild land-,173882368,973825192,USD,0,0,0,0,0,1.1.2,4+,Games,25,5,1,1
Princess Fairy Rush - Pony Rainbow Adventure,185982976,973901066,USD,0,435,435,4.5,4.5,1,4+,Games,40,5,11,1
( OFFTIME ) light – Track how much you use your phone & Digital Detox and unplug to focus,28471296,974022309,USD,2.99,22,14,2,2,2.1.0,4+,Health & Fitness,37,0,5,1
Blackwell 4: Deception,646467584,974092051,USD,3.99,31,31,5,5,1,12+,Games,40,5,1,1
Bejeweled Stars,161083392,974135847,USD,0,7486,26,4,4,2.8.2,4+,Games,37,5,6,1
Jelly Squares Free,52018176,974529966,USD,0,173,1,4.5,5,1.3.5,4+,Games,37,1,11,1
Laundry Day - Care Symbol Reader,14903296,974530923,USD,0.99,34,34,4.5,4.5,1,4+,Productivity,38,0,2,1
Mimpi Dreams,171659264,974599171,USD,0.99,1554,1386,4.5,4.5,2.02,9+,Games,38,5,11,1
New Star Cricket,88300544,974625290,USD,0,109,12,4.5,4.5,1.05,12+,Games,38,5,1,1
Demon Hunter: Chronicles from Beyond (Full),590045184,974682335,USD,4.99,17,6,4.5,4,1.5,12+,Games,39,5,11,1
GIPHY. The GIF Search Engine for All the GIFs,48201728,974748812,USD,0,2069,46,4.5,4.5,2.6.1,17+,Photo & Video,37,0,1,1
Exify - Tools for Photos,8335360,974769286,USD,1.99,34,8,4,4,1.1,4+,Photo & Video,37,5,1,1
Head Basketball,133572608,975139176,USD,0,18037,924,4.5,4.5,1.4.3,4+,Games,38,5,1,1
SongPop 2 - Guess The Song,117985280,975364678,USD,0,9517,119,4.5,4.5,2.7,12+,Games,37,5,17,1
pixivコミック - みんなのマンガアプリ,92557312,975414811,USD,0,12,0,3.5,0,3.6.2,17+,Book,37,5,1,1
殺意の国のアリス -狂気に目覚めた童話の主人公たち-,53944320,975459971,USD,0,0,0,0,0,1.0.0,9+,Games,38,0,1,1
Door Kickers,1017208832,975683986,USD,4.99,515,267,5,5,1.0.5,12+,Games,24,5,1,1
豪快ショット連発！ストレス発散テニスゲーム「エアK」,35436544,975832655,USD,0,0,0,0,0,1.0.9,17+,Sports,40,3,1,1
三国杀传奇-神将觉醒,223821824,975955904,USD,0,19,0,1.5,0,708,9+,Games,40,5,2,1
Return to Grisly Manor,176520192,975985952,USD,0.99,116,72,5,5,1.0.3,4+,Games,40,5,12,1
《女性口コミNo.1》水晶玉子の幸福領域占い,12980224,976063428,USD,0,1,1,3,3,1.1,9+,Entertainment,38,0,2,1
Weaphones Antiques: Firearms Simulator,39276544,976063866,USD,1.99,116,116,4.5,4.5,1.0.0,12+,Games,43,5,16,1
スロットマニア・フィーバー～本場ラスベガススロット,131524608,976071352,USD,0,11,0,4.5,0,3.9.0,12+,Games,38,5,0,1
Sky Force Reloaded,600387584,976116090,USD,0,7429,761,4.5,5,1.8,9+,Games,37,5,13,1
Draw a Stickman: EPIC 2,265324544,976150380,USD,1.99,1410,615,4.5,4.5,1.2.1,9+,Games,38,5,1,1
Basketball Stars™,141687808,976173170,USD,0,28216,1508,4,4.5,1.8.0,4+,Games,38,5,8,1
Confusions de lettres,5000192,976257847,USD,2.99,0,0,0,0,1.0.4,4+,Education,38,5,1,1
Monkey Swingers,61336576,976350178,USD,0,60,20,4,4,1.2,4+,Games,40,5,1,1
CloudPets Gold,293900288,976429128,USD,4.99,329,2,2.5,5,3.6,4+,Entertainment,40,5,3,1
Giffage – The GIF Keyboard for GIFs,64018432,976510666,USD,0,315,30,3.5,4.5,4.0.2,17+,Utilities,37,0,1,1
Patterning : Drum Machine,134340608,976690555,USD,9.99,306,21,5,5,1.2.3,4+,Music,24,5,8,1
∞ Infinity Loop,53278720,977028266,USD,0,1773,70,4.5,4.5,4.6,4+,Games,37,3,11,1
最長１週間の献立が簡単に作れるme:new（ミーニュー）,39937024,977041956,USD,0,0,0,0,0,"1,2.4",4+,Food & Drink,38,4,2,1
Dragon Heroes: Shooter RPG,672897024,977056011,USD,0,265,12,4.5,4.5,1.1.8,4+,Games,40,5,5,1
edjing Pro DJ Music Mixer: turntable to remix MP3,113533952,977091580,USD,8.99,153,8,4,4.5,1.3.4,4+,Music,37,5,13,1
Superdrug,26830848,977159568,USD,0,0,0,0,0,1.1.7,4+,Health & Fitness,38,0,1,1
Little Broken Robots,62683136,977183254,USD,0,539,28,4.5,4.5,1.05,4+,Games,37,5,1,1
Green Riding Hood,316589056,977242839,USD,0,392,2,4,5,1.2.1,4+,Book,37,5,12,1
Terra Monsters 3,395485184,977256145,USD,0,76,30,3.5,3,20.8,9+,Games,37,5,1,1
My Boost,32713728,977262615,USD,0,83,26,2.5,3.5,6.1.1,4+,Utilities,37,0,2,1
Battlestar Galactica: Squadrons™,351164416,977354430,USD,0,1938,74,4,4,1.3.9,12+,Games,37,5,6,1
真モグモグ風林火山2,2864631808,977549081,USD,12.99,0,0,0,0,1.0.1,12+,Games,40,1,1,1
Goat Simulator MMO Simulator,530618368,977646169,USD,4.99,2277,23,4.5,4.5,1.5.2,9+,Games,38,5,1,1
A Noble Circle,79404032,977865620,USD,0.99,1886,57,5,5,7.3,9+,Games,37,3,1,1
Red Ball UP! - Bounce Dash & Dodge Spikes,18182144,977909424,USD,0,493,25,3.5,3,1.8,4+,Games,40,5,1,1
全民夺宝-时尚购潮流商品平台,29333504,977933863,USD,0,18,0,4.5,0,3.8.7,17+,Entertainment,40,0,1,1
DayGram - One line a day Diary (Note/Journal),38819840,977949232,USD,0.99,69,8,4.5,5,2.2.2,4+,Lifestyle,37,0,5,1
Harvest Land,139517952,977958854,USD,0,1047,36,4.5,4.5,1.4.9,9+,Games,38,5,17,1
みんなのお弁当 by クックパッド ~お弁当をレシピ付きで記録・共有~,51174400,977965019,USD,0,0,0,0,0,1.4.0,4+,Food & Drink,37,0,1,1
Blitz Breaker,50969600,978148241,USD,2.99,39,4,4,5,1.0.1,4+,Games,37,5,1,1
Sofia the First: The Secret Library,610469888,978176131,USD,3.99,42,11,3.5,4.5,1.3,4+,Entertainment,38,5,7,1
